,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
7627,9905445,25982299,Entire home/apt,,Miseric�rdia,2,,2,1.0,1.0,98.0,3.0,38.714699,-9.150932,2016-06-02 16:35:49.378074
7628,9906452,7956592,Entire home/apt,,Miseric�rdia,5,4.5,16,7.0,2.0,861.0,1.0,38.711125,-9.143069,2016-06-02 16:58:19.006162
7629,9906708,6787401,Entire home/apt,,Miseric�rdia,3,3.5,5,2.0,1.0,64.0,2.0,38.70962,-9.148702,2016-06-02 15:30:05.132553
7630,9912612,3897446,Entire home/apt,,Santa Maria Maior,1,,2,1.0,1.0,70.0,1.0,38.712032,-9.127667,2016-06-02 14:19:24.520014
7631,9912958,50896149,Private room,,Arroios,0,,2,1.0,0.0,44.0,1.0,38.718999,-9.140126,2016-06-02 16:44:31.824794
7632,9917716,31265397,Entire home/apt,,Miseric�rdia,7,4.5,3,1.0,1.0,75.0,2.0,38.713017,-9.144017,2016-06-02 12:59:46.042844
7633,9917731,49275964,Private room,,Alc�ntara,1,,4,1.0,1.0,92.0,2.0,38.705847,-9.177423,2016-06-02 14:31:15.597246
7634,9918602,49275964,Private room,,Alc�ntara,2,,2,1.0,1.0,40.0,2.0,38.703844,-9.175848,2016-06-02 14:53:20.176691
7635,9919702,50997749,Entire home/apt,,Arroios,0,,5,2.0,,57.0,2.0,38.729058,-9.135329,2016-06-02 14:31:48.732988
7636,9923381,48071240,Entire home/apt,,S�o Vicente,3,5.0,2,1.0,1.0,45.0,3.0,38.714064,-9.12744,2016-06-02 17:36:11.091009
7637,9923846,51013574,Private room,,Santa Maria Maior,0,,3,1.0,1.0,172.0,1.0,38.709737,-9.137503,2016-06-02 14:38:47.333232
7638,9924031,51010011,Private room,,Arroios,0,,2,1.0,1.0,45.0,1.0,38.728001,-9.132889,2016-06-02 10:37:06.649989
7639,9925077,51018503,Private room,,Arroios,16,4.5,2,1.0,1.0,24.0,5.0,38.721439,-9.136325,2016-06-02 16:48:24.542096
7640,9925969,51022552,Private room,,Arroios,7,4.0,2,1.0,2.0,35.0,1.0,38.725272,-9.136525,2016-06-02 10:45:12.748367
7641,9929806,2610763,Private room,,Santo Ant�nio,1,,2,1.0,,26.0,2.0,38.724307,-9.142495,2016-06-02 11:35:06.758308
7642,9931836,22192546,Entire home/apt,,Santo Ant�nio,8,4.5,6,3.0,2.0,87.0,2.0,38.724037,-9.144202,2016-06-02 14:41:01.300784
7643,9931952,46506070,Entire home/apt,,Arroios,1,,2,1.0,1.0,40.0,1.0,38.715909,-9.138104,2016-06-02 12:06:25.870773
7644,9932536,31265397,Entire home/apt,,S�o Vicente,5,4.0,4,1.0,1.0,44.0,2.0,38.720333,-9.128387,2016-06-02 16:36:45.513923
7645,9932707,51054831,Entire home/apt,,Olivais,2,,6,3.0,,80.0,3.0,38.775851,-9.112998,2016-06-02 15:06:48.895182
7646,9934190,4968351,Entire home/apt,,Miseric�rdia,16,5.0,6,2.0,,138.0,3.0,38.708194,-9.146916,2016-06-02 13:31:23.215493
7647,9934455,8183223,Private room,,Santa Maria Maior,5,4.0,2,1.0,2.0,52.0,2.0,38.709325,-9.132372,2016-06-02 15:36:30.448631
7648,9937332,7665008,Entire home/apt,,Penha de Fran�a,1,,2,1.0,1.0,69.0,3.0,38.734579,-9.129943,2016-06-02 13:18:06.303536
7649,9938813,51081248,Shared room,,Santo Ant�nio,0,,8,1.0,1.0,115.0,1.0,38.716109,-9.144013,2016-06-02 14:31:04.966942
