,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
53,332281,1693638,Entire home/apt,,Reykjav�kurborg,10,5.0,3,2.0,1.0,168.0,3.0,64.134329,-21.912319,2016-04-24 16:35:50.727446
54,354344,953381,Entire home/apt,,Reykjav�kurborg,220,4.5,2,0.0,1.0,75.0,1.0,64.148013,-21.94299,2016-04-24 15:27:23.999725
55,368562,1860339,Entire home/apt,,Reykjav�kurborg,186,5.0,4,2.0,1.0,135.0,2.0,64.142646,-21.921695,2016-04-24 15:04:46.990620
56,380271,1908037,Entire home/apt,,Reykjav�kurborg,0,,5,2.0,1.0,140.0,1.0,64.148691,-21.961443,2016-04-24 17:33:09.471853
57,386019,1798079,Private room,,Reykjav�kurborg,1,,5,1.0,1.0,299.0,4.0,64.145303,-21.884594,2016-04-24 16:24:13.493316
58,397385,401530,Entire home/apt,,Reykjav�kurborg,100,5.0,3,1.0,1.0,185.0,1.0,64.144645,-21.925314,2016-04-24 15:23:01.343391
59,408750,1142631,Entire home/apt,,Reykjav�kurborg,51,4.5,2,1.0,1.0,101.0,2.0,64.142663,-21.929349,2016-04-24 16:52:59.660924
60,413134,2055645,Entire home/apt,,Reykjav�kurborg,32,5.0,4,2.0,1.0,170.0,3.0,64.142314,-21.906043,2016-04-24 15:11:29.290281
61,415427,665770,Entire home/apt,,Reykjav�kurborg,30,5.0,2,1.0,1.0,135.0,1.0,64.145078,-21.923874,2016-04-24 17:30:38.117588
62,424748,2111523,Private room,,Reykjav�kurborg,31,4.5,3,1.0,2.0,84.0,3.0,64.14555,-21.932715,2016-04-24 17:06:56.849090
63,431106,1232997,Private room,,Reykjav�kurborg,49,5.0,2,1.0,1.0,70.0,1.0,64.140597,-21.935351,2016-04-24 16:22:20.996912
64,439688,397974,Entire home/apt,,Reykjav�kurborg,70,4.5,3,1.0,1.0,92.0,8.0,64.144395,-21.925482,2016-04-24 17:49:55.789490
65,440078,2111523,Private room,,Reykjav�kurborg,41,5.0,3,1.0,2.0,112.0,2.0,64.148114,-21.933212,2016-04-24 16:49:50.168727
66,440080,2111523,Private room,,Reykjav�kurborg,65,4.5,4,1.0,2.0,109.0,3.0,64.146608,-21.933209,2016-04-24 16:43:49.194061
67,440589,2189009,Entire home/apt,,Reykjav�kurborg,13,5.0,4,2.0,1.0,93.0,3.0,64.14797,-21.955538,2016-04-24 15:12:08.011384
68,443450,2202383,Entire home/apt,,Reykjav�kurborg,92,5.0,4,1.0,1.0,110.0,2.0,64.144191,-21.929231,2016-04-24 16:48:29.088808
69,450808,2235154,Entire home/apt,,Reykjav�kurborg,91,5.0,4,2.0,1.0,145.0,1.0,64.144168,-21.973087,2016-04-24 16:23:45.874003
70,452715,2249019,Entire home/apt,,Reykjav�kurborg,90,4.5,3,1.0,1.0,119.0,1.0,64.145858,-21.963153,2016-04-24 17:18:33.459351
71,453102,2251129,Entire home/apt,,Reykjav�kurborg,105,5.0,3,1.0,1.0,85.0,2.0,64.150413,-21.955967,2016-04-24 17:22:42.383772
72,454948,2258981,Private room,,Reykjav�kurborg,21,4.5,2,1.0,1.0,75.0,1.0,64.132654,-21.916268,2016-04-24 15:00:44.490965
73,454949,2258981,Private room,,Reykjav�kurborg,42,4.0,2,1.0,1.0,60.0,1.0,64.133209,-21.917968,2016-04-24 16:42:47.330678
74,455354,2263230,Entire home/apt,,Reykjav�kurborg,0,,5,3.0,1.0,299.0,4.0,64.145004,-21.885329,2016-04-24 15:36:50.089887
75,455661,2264631,Entire home/apt,,Reykjav�kurborg,199,4.5,4,1.0,1.0,39.0,1.0,64.132796,-21.816406,2016-04-24 15:34:07.903594
76,457220,2272245,Entire home/apt,,Reykjav�kurborg,8,5.0,6,3.0,1.0,264.0,2.0,64.135312,-21.912422,2016-04-24 17:38:08.721982
77,457823,2275838,Entire home/apt,,Reykjav�kurborg,34,5.0,12,5.0,2.0,162.0,2.0,64.146036,-21.858958,2016-04-24 14:54:48.454689
78,459576,2284632,Entire home/apt,,Reykjav�kurborg,19,5.0,2,1.0,1.0,80.0,2.0,64.14331,-21.932864,2016-04-24 15:34:58.390494
79,463337,2302665,Entire home/apt,,Reykjav�kurborg,11,4.5,4,2.0,1.0,185.0,7.0,64.144872,-21.930989,2016-04-24 16:42:17.840290
80,467986,2322729,Entire home/apt,,Reykjav�kurborg,0,,4,1.0,1.0,200.0,1.0,64.143095,-21.938507,2016-04-24 16:05:47.503360
81,469409,2329232,Entire home/apt,,Reykjav�kurborg,12,5.0,7,3.0,1.0,392.0,1.0,64.135378,-21.845708,2016-04-24 17:48:22.818135
82,471744,2339639,Entire home/apt,,Reykjav�kurborg,57,5.0,3,1.0,1.0,109.0,3.0,64.145414,-21.928877,2016-04-24 16:27:30.934291
83,472158,2341526,Entire home/apt,,Reykjav�kurborg,72,5.0,4,2.0,1.0,160.0,2.0,64.143037,-21.91707,2016-04-24 15:26:40.461373
84,488882,467218,Entire home/apt,,Reykjav�kurborg,166,4.5,6,3.0,1.0,125.0,2.0,64.148962,-21.886138,2016-04-24 15:59:07.028874
85,490687,2426399,Entire home/apt,,Reykjav�kurborg,54,5.0,2,1.0,1.0,77.0,6.0,64.144875,-21.921521,2016-04-24 17:23:55.584657
86,492845,2435632,Entire home/apt,,Reykjav�kurborg,250,5.0,4,1.0,1.0,85.0,2.0,64.140574,-21.919074,2016-04-24 15:25:24.126384
87,495909,33651,Entire home/apt,,Reykjav�kurborg,11,5.0,7,4.0,2.0,275.0,5.0,64.144926,-21.920231,2016-04-24 15:24:54.547728
88,495968,33651,Entire home/apt,,Reykjav�kurborg,40,5.0,6,3.0,2.0,325.0,2.0,64.14469,-21.920486,2016-04-24 16:37:34.080674
89,501258,611042,Entire home/apt,,Reykjav�kurborg,38,5.0,8,3.0,2.0,290.0,3.0,64.147784,-21.92546,2016-04-24 15:36:01.063445
